Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,28,WSB,NBA,SG,7,0,70,8,17,.471,4,8,.500,4,9,.444,.588,2,2,1.000,1,6,7,5,2,1,3,9,22
1994-95,29,Did Not Play(other pro leagueAustralia)
1995-96,30,Did Not Play(other pro leagueAustralia)
1996-97,31,Did Not Play(other pro leagueAustralia)
1997-98,32,Did Not Play(other pro leagueAustralia)
1998-99,33,SAS,NBA,SG,19,0,58,8,25,.320,5,16,.313,3,9,.333,.420,0,0,0,2,3,5,6,2,1,4,7,21
