Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,21,ORL,NBA,C,49,0,780,125,267,.468,0,0,0,125,267,.468,.468,54,80,.675,66,82,148,20,19,17,26,117,304
1999-00,22,ORL,NBA,C,81,29,1335,242,535,.452,1,2,.500,241,533,.452,.453,80,95,.842,89,245,334,63,29,34,65,224,565
2000-01,23,ORL,NBA,C,77,21,1398,220,527,.417,0,3,.000,220,524,.420,.417,50,59,.847,70,203,273,65,37,41,59,239,490
2001-02,24,CLE,NBA,C,42,15,705,78,187,.417,0,0,0,78,187,.417,.417,38,46,.826,47,121,168,25,15,11,37,98,194
2002-03,25,NYK,NBA,C,75,0,1041,146,343,.426,0,0,0,146,343,.426,.426,36,46,.783,65,154,219,42,16,16,49,150,328
2003-04,26,TOT,NBA,C,72,0,1029,140,322,.435,0,0,0,140,322,.435,.435,45,52,.865,88,177,265,44,23,36,48,142,325
2003-04,26,NYK,NBA,C,46,0,685,100,225,.444,0,0,0,100,225,.444,.444,31,36,.861,60,129,189,30,17,30,37,84,231
2003-04,26,DEN,NBA,C,26,0,344,40,97,.412,0,0,0,40,97,.412,.412,14,16,.875,28,48,76,14,6,6,11,58,94
2004-05,27,MIA,NBA,C,80,8,1175,148,331,.447,0,2,.000,148,329,.450,.447,25,41,.610,74,185,259,47,23,22,36,160,321
2005-06,28,MIA,NBA,C,31,3,371,37,88,.420,0,0,0,37,88,.420,.420,24,30,.800,23,62,85,8,10,7,14,45,98
2006-07,29,MIA,NBA,C,56,0,698,82,175,.469,0,1,.000,82,174,.471,.469,36,41,.878,44,111,155,22,18,15,30,96,200
2007-08,30,MIN,NBA,C,24,8,257,28,63,.444,0,0,0,28,63,.444,.444,1,2,.500,16,33,49,7,10,10,12,44,57
