Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1949-50,24,SYR,NBA,0,49,0,0,61,179,.341,0,0,0,61,179,.341,.341,35,56,.625,0,0,0,37,0,0,0,52,157
1950-51,25,SYR,NBA,0,14,0,0,6,51,.118,0,0,0,6,51,.118,.118,12,19,.632,0,0,15,12,0,0,0,29,24
