Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,MIL,NBA,C,80,23,1186,149,287,.519,0,0,0,149,287,.519,.519,64,123,.520,108,279,387,84,18,118,129,239,362
1982-83,24,MIL,NBA,PF,80,37,1885,272,514,.529,0,0,0,272,514,.529,.529,130,242,.537,168,400,568,111,50,177,186,328,674
1983-84,25,MIL,NBA,PF,82,72,1955,256,512,.500,0,0,0,256,512,.500,.500,114,182,.626,156,447,603,110,41,140,153,327,626
1984-85,26,MIL,NBA,C,81,80,2091,322,598,.538,0,1,.000,322,597,.539,.538,154,262,.588,219,428,647,127,49,167,183,287,798
1985-86,27,MIL,NBA,C,81,19,1812,318,577,.551,0,2,.000,318,575,.553,.551,160,266,.602,199,393,592,101,49,142,161,300,796
1986-87,28,SEA,NBA,C,75,75,2288,346,687,.504,0,1,.000,346,686,.504,.504,179,265,.675,223,482,705,110,32,180,169,289,871
1987-88,29,SEA,NBA,C,82,55,1812,173,343,.504,1,2,.500,172,341,.504,.506,114,188,.606,200,427,627,58,27,140,90,319,461
1988-89,30,SEA,NBA,C,82,82,1806,271,543,.499,0,0,0,271,543,.499,.499,115,178,.646,207,338,545,54,28,180,117,310,657
1989-90,31,GSW,NBA,C,3,0,40,4,8,.500,0,1,.000,4,7,.571,.500,4,7,.571,5,3,8,2,1,0,0,8,12
1990-91,32,GSW,NBA,C,77,65,1552,188,393,.478,0,1,.000,188,392,.480,.478,115,202,.569,121,362,483,93,20,90,106,282,491
1991-92,33,GSW,NBA,C,26,12,293,44,79,.557,0,0,0,44,79,.557,.557,14,33,.424,21,71,92,14,5,16,20,61,102
1992-93,34,GSW,NBA,C,20,9,174,19,42,.452,0,0,0,19,42,.452,.452,7,13,.538,15,29,44,5,0,9,18,40,45
1993-94,35,Did Not Play(other pro leagueItaly)
1994-95,36,MIL,NBA,C,60,32,776,66,134,.493,0,1,.000,66,133,.496,.493,35,70,.500,67,169,236,12,16,57,38,146,167
1995-96,37,TOT,NBA,C,64,19,735,51,105,.486,0,0,0,51,105,.486,.486,41,64,.641,67,213,280,19,6,42,48,136,143
1995-96,37,MIL,NBA,C,7,5,88,4,9,.444,0,0,0,4,9,.444,.444,2,2,1.000,7,22,29,4,0,3,4,15,10
1995-96,37,BOS,NBA,C,57,14,647,47,96,.490,0,0,0,47,96,.490,.490,39,62,.629,60,191,251,15,6,39,44,121,133
1996-97,38,BOS,NBA,C,53,2,516,32,77,.416,0,0,0,32,77,.416,.416,23,31,.742,66,102,168,13,8,14,30,95,87
1997-98,39,POR,NBA,C,7,0,44,3,8,.375,0,0,0,3,8,.375,.375,0,0,0,2,9,11,1,1,1,2,12,6
