Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,23,LAC,NBA,PF,66,6,936,97,206,.471,0,1,.000,97,205,.473,.471,95,137,.693,70,124,194,53,38,12,49,162,289
1987-88,24,Did Not Play(other pro leagueItaly)
1988-89,25,CHH,NBA,PF,79,0,1341,171,335,.510,0,1,.000,171,334,.512,.510,142,207,.686,91,213,304,102,41,14,121,215,484
1989-90,26,DEN,NBA,PF,71,14,1061,153,312,.490,0,1,.000,153,311,.492,.490,77,114,.675,51,167,218,118,30,9,80,144,383
1990-91,27,Did Not Play(other pro leagueItaly)
1991-92,28,Did Not Play(other pro leagueItaly)
1992-93,29,PHO,NBA,PF,30,0,167,19,48,.396,0,0,0,19,48,.396,.396,18,31,.581,12,27,39,19,4,4,16,30,56
1993-94,30,TOT,NBA,PF,13,0,136,15,38,.395,0,0,0,15,38,.395,.395,9,16,.563,10,14,24,9,6,2,11,33,39
1993-94,30,CHH,NBA,PF,9,0,103,9,26,.346,0,0,0,9,26,.346,.346,7,10,.700,6,8,14,6,4,1,4,25,25
1993-94,30,CLE,NBA,PF,4,0,33,6,12,.500,0,0,0,6,12,.500,.500,2,6,.333,4,6,10,3,2,1,7,8,14
1994-95,31,Did Not Play(other pro leagueFrance)
1995-96,32,ATL,NBA,PF,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,5,0
1996-97,33,SAS,NBA,PF,10,0,59,1,5,.200,0,0,0,1,5,.200,.200,2,2,1.000,3,5,8,2,1,1,7,4,4
1997-98,34,TOT,NBA,PF,8,0,47,2,9,.222,0,0,0,2,9,.222,.222,0,0,0,4,2,6,3,1,2,4,10,4
1997-98,34,ORL,NBA,PF,3,0,15,0,2,.000,0,0,0,0,2,.000,.000,0,0,0,0,1,1,1,0,0,0,3,0
1997-98,34,TOR,NBA,PF,5,0,32,2,7,.286,0,0,0,2,7,.286,.286,0,0,0,4,1,5,2,1,2,4,7,4
