Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,POR,NBA,PG,48,0,792,86,190,.453,0,0,0,86,190,.453,.453,30,39,.769,10,49,59,177,20,3,0,80,202
1975-76,24,PHO,NBA,PG,34,0,370,22,65,.338,0,0,0,22,65,.338,.338,26,30,.867,7,16,23,48,15,0,0,26,70
